"STABBR","ZIP2","UNITID","COUNTYCD","treat_pu4_i","lag.OpenDoor_pu4_i","lag.Doct_Res_pu4_i","lag.net_price_pu4_i","treat_priv4_i","lag.OpenDoor_priv4_i","lag.Doct_Res_priv4_i","lag.net_price_priv4_i","treat_profit4_i","lag.OpenDoor_profit4_i","lag.Doct_Res_profit4_i","lag.net_price_profit4_i","treat_i","mean_cost_all_i","prop_pub_neigh","net_price_i","cost_attndce_i","instate_tui_fees_i","outstate_tui_fees_i","net_tuition_rev_i","instruct_expendts_i","fac_salary_month_i","prop_fac_fulltime_i","prop_Pell_grant_i","prop_loan_i","transf_rate_FTE_i","non_resident_alien_i","distance_only_i","White_i","Black_i","Hispanic_i","Asian_i","race_other_i","prop_part_time_i","undup_count_i","med_debt_grads_i","med_debt_nongrads_i","med_debt_1st_gen_i","med_debt_cont_gen_i","prop_adlts_up_HS_c","unemplymnt_rate_c","prop_poverty_c","death_rate_c","prop_net_migration_c","LONGITUD","LATITUDE","New_Eng_i","Mid_East_i","Great_Lakes_i","Plains_i","Southeast_i","Southwest_i","Rocky_Mount_i","Far_West_i","Rural_i","net_price_t0","county","White_z","Black_z","Hispanic_z","Asian_z","other_z","citzn_born_abroad_z","rent_income_ratio_z","single_mother_hshld_z","Bach_or_more_z","Gini_z","prop_crime_z","med_rent_z","med_income_z","prop_EITC_z","Rank_s","State.Gross.Domestic.Product_s","Absolute.Domestic.Migration_s","Non.Farm.Payroll_s","core_lower_div_s","common_numberg_s","Asocc_degree_gtd_s","reverse_trsnfer_s","race_other_z","state_sup_per_inhabi_s","Need_based_s","Nonneed_based_s","Nongrant_Aid_s","neigh_i","prop_pub_neigh_i","prop_pri_NoProf_neigh_i","prop_Profit_neigh_i","tot_living_oncampus","total_students","pct_living_on_campus_i","prop_inst_aid_i","prop_Research_all_i","prop_OpenDoor_all_i","Northeast","Midwest","South","West"
"NJ","08876","186645","34035",1,0,1,20379,8,0,0.125,16136.75,2,0,0,30715,11,22410.25,0.0909090909090909,7595,11688,4612,5692,4138,4819,7949,1,0.35,0.0827,0.1832,0.0226,0,0.4691,0.1219,0.2408,0.0547,0.1135,0.5391,11281,5913,10587,5785,6000,0.253,0.034,0.049,0.077,-0.028,-74.688127,40.609681,0,1,0,0,0,0,0,0,0,6930,,0.780187609713031,0.0731142530022427,0.0552627740459135,0.0914353632388128,,0.114794857331387,0.227503895360315,0.196033901842449,0.417892251489513,0.432132741704265,0.0315351280350536,1181.59606990711,36155.0118290159,0.0940480044256577,6,8,4,18,1,0,1,1,0,242.62304679364,634.910314555872,10.402927681076,199.924631850474,1,0.0909090909090909,0.727272727272727,0.181818181818182,,375,0,0.06,0.181818181818182,0,1,0,0,0
"NM","87020","188021","35006",0,0,0,,0,0,0,,0,0,0,,0,,,5613,11514,2064,4104,1416,5821,5574,0.2593,0.8,0.1672,0.1111,0.0073,0,0.135,0.0036,0.4307,0,0.4307,0.4416,1714,10830,19123,10625,11250,0.492,0.062,0.286,0.103,-0.067,-107.843638,35.165965,0,0,0,0,0,1,0,0,0,5538,"35006",0.282670577072371,0.0179418614681273,0.530320020702148,0.00931596653152765,0.159751574225826,0.0683617398389996,0.201959306706858,0.394208621256992,0.156539235412475,0.4513,0.0698603526005205,613,20095,0.285,4,6,17,4,1,1,1,0,0.159751574225826,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,43,0,0.2,,,0,0,0,1
"NM","87031","188049","35061",0,0,0,,0,0,0,,0,0,0,,0,,,7590,12224,1878,5130,1202,5925,5604,0.4091,0.66,0.195,0.0584,0.0063,0,0.2085,0.0158,0.6588,0.0095,0.1074,0.564,3555,13300,18750,13299,13346,0.498,0.054,0.173,0.092,0.039,-106.705371,34.728683,0,0,0,0,0,1,0,0,0,6886,"35061",0.322109761583446,0.0114035087719298,0.632546108861898,0.00497076023391813,0.0289698605488081,0.0749459246350809,0.236231884057971,0.289704986511183,0.155224713224783,0.4279,0.020674372005998,780,24850.2631163842,0.257,4,6,17,4,1,1,1,0,0.0289698605488081,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,185,0,0.26,,,0,0,0,1
"NM","87106","187532","35001",1,0,1,14315,0,0,0,,3,1,0,25574,4,19944.5,0.25,4087,9153,1626,7338,1120,4621,5963,0.3438,0.58,0.1071,0.0905,0.0019,0,0.2744,0.0295,0.5239,0.0226,0.1496,0.6762,35976,4683,7167,4819,4500,0.344,0.045,0.165,0.088,-0.022,-106.628861,35.071878,0,0,0,0,0,1,0,0,0,4066,"35001",0.502973163289257,0.0275408809952273,0.355723339331821,0.0356779594710899,0.0780846569126048,0.0821562978826237,0.334124877776226,0.369144602851324,0.513176485042079,0.5524,0.0463471485337536,699,21069,0.18,4,6,17,4,1,1,1,0,0.0780846569126048,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,0.25,0,0.75,,1811,0,0.27,0.25,0.75,0,0,0,1
"NM","87120","188216","35001",1,0,1,14315,0,0,0,,3,1,0,25574,4,19944.5,0.25,4686,8935,1095,1095,1409,9837,6133,1,0.66,0,0.1348,0,0,0,0,0,0,1,0.1215,507,12456.8940095314,18859.4552182284,12525.8322293024,12039.0996243968,0.344,0.045,0.165,0.088,-0.022,-106.664475,35.176084,0,0,0,0,0,1,0,0,0,6978,"35001",0.386370008741403,0.0241955435338358,0.499595916280451,0.0166416519602184,0.0731968794840918,0.075908784018985,0.210484129528695,0.214997978709069,0.345618223415896,0.4015,0.0463471485337536,994,34982,0.152,4,6,17,4,1,1,1,0,0.0731968794840918,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,0.25,0,0.75,63,81,0.777777777777778,0.15,0.25,0.75,0,0,0,1
"NM","87301","187958","35031",0,0,0,,0,0,0,,0,0,0,,0,,,7275,12074,1989,4994,1517,7676,6727,0.5455,0.82,0.1732,0.0333,0.0089,0,0.0524,0.0077,0.1444,0.0204,0.7751,0.515,2867,13300,18750,13299,13346,0.583,0.07,0.323,0.093,-0.096,-108.727252,35.502662,0,0,0,0,0,1,0,0,0,6369,"35031",0.23496572390296,0.0143672263043389,0.34132424777308,0.0170354254751447,0.392307376544476,0.0701803338586318,0.257587253414264,0.348807446189645,0.199018295403838,0.4748,0.0740820299389139,659,21376,0.366,4,6,17,4,1,1,1,0,0.392307376544476,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,186,0,0.09,,,0,0,0,1
"NM","87402","188100","35045",0,0,0,,0,0,0,,0,0,0,,0,,,5214,10753,1546,4330,1606,6831,5993,0.3561,0.62,0.0792,0.0597,0.01,0,0.3987,0.0104,0.1643,0.0084,0.4182,0.5382,10179,6641,10625,6721,6188,0.465,0.057,0.231,0.088,-0.139,-108.169468,36.770446,0,0,0,0,0,1,0,0,0,5450,"35045",0.637013729977117,0.00371853546910755,0.245041952707857,0.00829519450800915,0.105930587337909,0.0491049146407532,0.0988274706867672,0.170545212765957,0.27844929245283,0.3921,0.120067597499549,1212,36486,0.141,4,6,17,4,1,1,1,0,0.105930587337909,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,450,0,0.38,,,0,0,0,1
"NM","87508","188137","35049",1,0,0,13645,1,0,0,20605,0,0,0,,2,17125,0.5,9698,14962,1755,4605,2128,9813,5736,0.23,0.62,0.0295,0.1296,0.0011,0,0.3517,0.0182,0.5237,0.0171,0.0892999999999999,0.6786,8448,10625,14871,11625,8376,0.34,0.041,0.122,0.082,0.019,-105.998054,35.605871,0,0,0,0,0,1,0,0,0,8062,"35049",0.520751569858713,0.00721153846153846,0.4300431711146,0.00902668759811617,0.0329670329670324,0.0726586703271507,0.191699604743083,0.180208937899013,0.475174578768659,0.4261,0.113637927002077,1213,33250,0.112,4,6,17,4,1,1,1,0,0.0329670329670324,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,0.5,0.5,0,,219,0,0.17,0,0,0,0,0,1
"NM","87544","187976","35028",1,1,0,8735,0,0,0,,0,0,0,,1,8735,1,7996,12294,2096,5588,1827,4778,5536,0.0758,0.42,0.232,0.0299,0.0045,0,0.3063,0.018,0.5105,0.021,0.1442,0.7417,1934,13300,18750,13299,13346,0.121,0.034,0.039,0.067,0.111,-106.319557,35.886153,0,0,0,0,0,1,0,0,0,7848,"35028",0.739394615084453,0.00484976866046045,0.16193767768549,0.0669491053012988,0.0268688332682977,0.100392338642144,0.1617497456765,0.123098859315589,0.64225595846771,0.392,0.0305965472052874,931,57117,0.061,4,6,17,4,1,1,1,0,0.0268688332682977,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,1,0,0,,55,0,0.11,0,1,0,0,0,1
"NM","87557","188225","35055",0,0,0,,0,0,0,,0,0,0,,0,,,8256,13051,1958,4895,1255,6755,5793,0.3289,0.76,0.2029,0.0385,0.0049,0,0.2987,0.0097,0.5568,0.0081,0.1267,0.5552,1987,13300,18750,13299,13346,0.372,0.064,0.214,0.102,-0.009,-105.651709,36.348861,0,0,0,0,0,1,0,0,1,7618,"35055",0.301869644248247,0.00869903921059465,0.651648922357829,0.00934822124123604,0.0284341729420933,0.0782311770299292,0.255924170616114,0.293614595210946,0.219172932330827,0.4508,0.0589998183689532,959,18101,0.272,4,6,17,4,1,1,1,0,0.0284341729420933,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,78,0,0.27,,,0,0,0,1
"NM","87701","363633","35047",1,1,0,9515,0,0,0,,0,0,0,,1,9515,1,3506,9083,962,2426,755,6926,4131,0.3494,0.56,0.0309,0,0,0,0.1956,0.017,0.7092,0.0068,0.0713999999999999,0.5238,1771,3500,4200,3500,3314,0.451,0.059,0.282,0.105,-0.064,-105.250865,35.616303,0,0,0,0,0,1,0,0,0,4841,"35047",0.197655699768588,0.018362008250327,0.752288962672301,0.0118724217728142,0.0198209075359698,0.0449105360250188,0.319774989182172,0.454499107825644,0.203838368693305,0.5072,0.0360224626763457,594,20341.6045321513,0.309,4,6,17,4,1,1,1,0,0.0198209075359698,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,1,0,0,,59,0,0.22,0,1,0,0,0,1
"NM","88011","187620","35013",1,0,1,8625,0,0,0,,0,0,0,,1,8625,1,5780,11172,1770,5658,1291,6259,5876,0.2804,0.69,0.2174,0.1319,0.0387,0,0.1506,0.0152,0.7527,0.006,0.0754999999999999,0.4172,10490,10830,19123,10625,11250,0.432,0.056,0.249,0.074,0.005,-106.737172,32.354486,0,0,0,0,0,1,0,0,0,6175,"35013",0.510801033591731,0.03328165374677,0.38900947459087,0.0278725236864772,0.0390353143841518,0.0936807162952091,0.229834040910845,0.19629208001301,0.537637303467586,0.4822,0.0569329145164909,871,32993,0.14,4,6,17,4,1,1,1,0,0.0390353143841518,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,1,0,0,,887,0,0.04,1,0,0,0,0,1
"NM","88101","187639","35009",1,0,0,8801,0,0,0,,0,0,0,,1,8801,1,6322,11124,1376,2984,1269,6911,5255,0.406,0.67,0.053,0.0727,0,0,0.4258,0.0607,0.4364,0.0133,0.0638,0.5993,5278,5250,7500,5521,4250,0.445,0.04,0.172,0.076,-0.181,-103.165886,34.402483,0,0,0,0,0,1,0,0,0,6738,"35009",0.492751165748198,0.0592200084781687,0.403306485799067,0.0157058075455702,0.029016532428996,0.0789226453305273,0.230854146543397,0.295636618184646,0.208299573748547,0.4676,0.0431387633426291,795,22337,0.261,4,6,17,4,1,1,1,0,0.029016532428996,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,1,0,0,,201,0,0.01,0,0,0,0,0,1
"NM","88201","187912","35005",0,0,0,,0,0,0,,0,0,0,,0,,,5476,15648,4530,14534,10076,22605,6429,1,0.32,0.105,0.4192,0.1262,0,0.2791,0.1408,0.2864,0.0218,0.2719,0,450,5500,6500,5500,5500,0.498,0.048,0.189,0.101,-0.112,-104.524448,33.409617,0,0,0,0,0,1,0,0,0,2837,"35005",0.552316661552623,0.00836146057072722,0.406413010125805,0.0123120589137772,0.0205968088370675,0.0834053111955968,0.240734772800516,0.199779770331918,0.271482308686964,0.4695,0.113763980826295,783,25164,0.213,4,6,17,4,1,1,1,0,0.0205968088370675,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,204,204,1,0.96,,,0,0,0,1
"NM","88202","187666","35005",0,0,0,,0,0,0,,0,0,0,,0,,,5496,10633,2256,5616,1390,5184,5155,0.374,0.62,0.0257,0.0287,0,0,0.356,0.0229,0.5425,0.0172,0.0614,0.421,3643,10550,16082,10506,10737,0.498,0.048,0.189,0.101,-0.112,-104.525718,33.313167,0,0,0,0,0,1,0,0,0,5602,,0.438195702347064,0.268200405253345,0.130543026522839,0.0222020647029163,,0.0707646009531326,0.243339673919733,0.434879004649938,0.185712336425535,0.472037136279243,0.054816981878073,683.522111303217,20476.5819076257,0.306617867761391,4,6,17,4,1,1,1,0,0.140858801173836,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,0,283,0,0.08,,,0,0,0,1
"NM","88220","188003","35015",0,0,0,,0,0,0,,0,0,0,,0,,,7060,12625,1276,4108,1155,7488,6000,0.4868,0.51,0.0856,0.1926,0.0248,0,0.3416,0.0165,0.5809,0.0066,0.0544,0.4472,3185,10830,19123,10625,11250,0.524,0.033,0.157,0.1,0.064,-104.265536,32.442028,0,0,0,0,0,1,0,0,0,7945,"35015",0.533299282086206,0.0175080162310945,0.425271700576034,0.00346187679123748,0.0204591243154281,0.0571085242417763,0.180309423347398,0.229298655107258,0.192214532871972,0.4128,0.0826886560236303,777,25206.8687283552,0.205,4,6,17,4,1,1,1,0,0.0204591243154281,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,72,0,0.23,,,0,0,0,1
"NM","88240","187903","35025",0,0,0,,1,0,0,15761,0,0,0,,1,15761,0,7546,9513,1320,1968,2404,7238,6298,0.5126,0.7,0.0524,0.0858,0.0023,0,0.3064,0.0825,0.5509,0.0146,0.0456000000000001,0.6842,3469,5500,6500,5500,5500,0.595,0.041,0.161,0.075,-0.007,-103.182896,32.757808,0,0,0,0,0,1,0,0,0,7075,"35025",0.360961737331955,0.0494570837642192,0.556178903826267,0.00245604963805584,0.030946225439503,0.0874053073878287,0.139145216124332,0.258658483121438,0.138015780623464,0.4366,0.0527498455142969,825,24893,0.261,4,6,17,4,1,1,1,0,0.030946225439503,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,1,0,1,0,24,75,0.32,0.49,0,0,0,0,0,1
"NM","88310","187994","35035",0,0,0,,0,0,0,,0,0,0,,0,,,6219,12013,2064,5376,2266,8249,6533,0.3474,0.6,0.1778,0.1818,0.0088,0,0.456,0.0572,0.3768,0.0147,0.0952999999999999,0.4589,2984,10830,19123,10625,11250,0.437,0.049,0.203,0.092,0.031,-105.926241,32.92033,0,0,0,0,0,1,0,0,0,6514,"35035",0.585022431219934,0.0474028430895627,0.317090968055781,0.0152424193286849,0.0352413383060374,0.0847240079002309,0.17301473230327,0.378003138959314,0.172486899475979,0.439,0.0637437954297481,755,20386,0.233,4,6,17,4,1,1,1,0,0.0352413383060374,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,109,0,0.51,,,0,0,0,1
"NM","88345","383996","35027",0,0,0,,0,0,0,,0,0,0,,0,,,7468,11799,1180,2260,1541,6063,5902,0.2121,0.56,0.0918,0,0.0083,0,0.3861,0.0111,0.3306,0.0056,0.2666,0.6556,888,10550,16082,10506,10737,0.376,0.045,0.164,0.112,0.047,-105.677273,33.346376,0,0,0,0,0,1,0,0,1,9110,"35027",0.682015539305302,0.00548446069469835,0.233775137111517,0.0036563071297989,0.0750685557586838,0.061285894174079,0.229140722291407,0.216587112171838,0.321914734480179,0.4559,0.0765002055076038,778,24008,0.228,4,6,17,4,1,1,1,0,0.0750685557586838,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,,38,0,0.02,,,0,0,0,1
"NM","88401","188261","35037",0,0,0,,0,0,0,,0,0,0,,0,,,8406,13812,1812,2916,934,4663,6333,0.5455,0.77,0.0129,0.0294,0.0026,0,0.3273,0.0286,0.5377,0.0052,0.1012,0.5351,1857,2750,8663.29394019834,5618.01379589444,5337.960646173,0.571,0.047,0.241,0.132,-0.047,-103.736303,35.170332,0,0,0,0,0,1,0,0,0,7111,"35037",0.448982579417362,0.0281071585419412,0.504904113599766,0.00805152979066022,0.00995461865027059,0.0464246027499147,0.0469879518072289,0.25016077170418,0.153283100107643,0.4256,0.0673376467768991,472,20253.3075753619,0.313,4,6,17,4,1,1,1,0,0.00995461865027059,414.249707534568,98.3280153158902,308.206764518188,46.7645181876197,0,,,,4,59,0.0677966101694915,0.61,,,0,0,0,1
"NY","10007","190521","36061",19,0.105263157894737,0.105263157894737,8998.47368421052,72,0.111111111111111,0.138888888888889,18669.4166666667,10,0.4,0,24528.6,101,17398.8301169591,0.188118811881188,6993,13673,5170,8050,1935,9735,9869,0.3707,0.78,0.0679,0.1833,0.0631,0,0.0912,0.2688,0.4478,0.1083,0.0839000000000001,0.2812,35812,5500,8000,5517,5500,0.254,0.037,0.156,0.069,-0.045,-74.011826,40.71879,0,1,0,0,0,0,0,0,0,5965,"36061",0.663321698662013,0.0468295520651542,0.0847876672484002,0.153723094822571,0.0513379872018617,0.131688617048758,0.135573580533024,0.0803432137285491,0.80260672459388,0.5017,0.00177432424641214,3423,133308,0.027,30,47,1,36,0,0,0,0,0.0513379872018617,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.188118811881188,0.712871287128713,0.099009900990099,,4680,0,0.01,0.118811881188119,0.138613861386139,1,0,0,0
"NY","10018","475565","36061",19,0.105263157894737,0.105263157894737,8998.47368421052,75,0.106666666666667,0.133333333333333,18782.2266666667,10,0.4,0,24528.6,104,17436.4334502924,0.182692307692308,6049,13494,5194,8074,923,15142,9262,0.7162,0.76,0.046,0.1716,0.0414,0,0.0616,0.2402,0.6004,0.0425,0.0552999999999999,0.1137,1171,4887,7178,6436.78991988967,6505.14278949046,0.254,0.037,0.156,0.069,-0.045,-73.984131,40.75281,0,1,0,0,0,0,0,0,0,4551,"36061",0.465095986038394,0.0569371727748691,0.177683246073298,0.274978184991274,0.0253054101221648,0.18117232850891,0.217789251349448,0.313669064748201,0.725645579997267,0.4942,0.00177432424641214,2784,67641.7367092801,0.075,30,47,1,36,0,0,0,0,0.0253054101221648,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.182692307692308,0.721153846153846,0.0961538461538462,,389,0,0,0.115384615384615,0.134615384615385,1,0,0,0
"NY","10451","190585","36005",21,0.0952380952380952,0.0952380952380952,9593.57142857143,82,0.0975609756097561,0.134146341463415,19224.9024390244,12,0.416666666666667,0,24140.8333333333,115,17653.1024003097,0.182608695652174,6865,13475,5208,8088,1796,12911,9712,0.4214,0.82,0.0677,0.1155,0.0503,0,0.0165,0.2548,0.6433,0.0248,0.0606,0.3809,9755,6000,8994,6000,7500,0.556,0.058,0.273,0.074,-0.126,-73.926759,40.81812,0,1,0,0,0,0,0,0,0,6345,"36005",0.0209595749979248,0.357537146177472,0.585581472565784,0.0148999750975347,0.0210218311612845,0.231740983693207,0.293203638201112,0.648120768811766,0.172128073106693,0.5218,0.0315284875751461,931,16932,0.372,30,47,1,36,0,0,0,0,0.0210218311612845,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.182608695652174,0.71304347826087,0.104347826086957,,979,0,0.26,0.11304347826087,0.130434782608696,1,0,0,0
"NY","10453","190530","36005",19,0.0526315789473684,0.105263157894737,9301.78947368421,86,0.104651162790698,0.127906976744186,18813.2558139535,12,0.416666666666667,0,24140.8333333333,117,17418.6262069903,0.162393162393162,6295,13292,5206,8086,1082,13742,9956,0.4479,0.8,0.0818,0.1311,0.0326,0,0.0189,0.2694,0.6345,0.0318,0.0454000000000001,0.2992,14954,5740,7000,5687,6500,0.556,0.058,0.273,0.074,-0.126,-73.912043,40.858112,0,1,0,0,0,0,0,0,0,5866,"36005",0.0117381151584021,0.274621945280404,0.688215681622357,0.0159338669597033,0.00949039097913351,0.255668379496813,0.385088363819173,0.638450437449265,0.130110595047175,0.4797,0.0686658920451297,1028,14543,0.459,30,47,1,36,0,0,0,0,0.00949039097913351,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.162393162393162,0.735042735042735,0.102564102564103,,1572,0,0,0.111111111111111,0.128205128205128,1,0,0,0
"NY","10595","197294","36119",5,0,0,9864.8,29,0.137931034482759,0.0689655172413793,19777.275862069,3,0.333333333333333,0,18741.6666666667,37,16127.9141762452,0.135135135135135,7991,13455,4836,12226,3563,8590,10446,0.192,0.53,0.0718,0.1671,0.0149,0,0.2732,0.2255,0.3723,0.0364,0.0926,0.4316,20279,5500,9915,5500,5500,0.318,0.039,0.083,0.076,-0.046,-73.789669,41.068458,0,1,0,0,0,0,0,0,0,7041,"36119",0.661966782172303,0.0868682040865097,0.134424662444737,0.0981001314374477,0.0186402198590027,0.151721949429797,0.304545454545455,0.0658888126286891,0.447568126940324,0.4277,0.0222160649632164,1585,46327.4069473998,0.049,30,47,1,36,0,0,0,0,0.0186402198590027,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.135135135135135,0.783783783783784,0.0810810810810811,,1151,0,0.02,0.0540540540540541,0.135135135135135,1,0,0,0
"NY","10901","195058","36087",3,0,0,18960,23,0.217391304347826,0,14492.347826087,3,0.666666666666667,0,21094,29,18182.115942029,0.103448275862069,10218,15095,5182,9928,3289,6895,8668,0.2301,0.38,0.0919,0.2323,0.0203,0,0.3543,0.1941,0.2821,0.0564,0.1131,0.36,9481,5500,8000,5500,5500,0.346,0.037,0.139,0.072,-0.07,-74.085969,41.133929,0,1,0,0,0,0,0,0,0,9385,"36087",0.737378954163977,0.0583602324080052,0.137938454917151,0.0378738971379385,0.0284484613729282,0.157371252658588,0.240495514737292,0.126659082290482,0.495776558357482,0.4681,0.0257213825761767,1232,40106,0.084,30,47,1,36,0,0,0,0,0.0284484613729282,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.103448275862069,0.793103448275862,0.103448275862069,,610,0,0.04,0,0.241379310344828,1,0,0,0
"NY","10940","194240","36071",0,0,0,,3,0.666666666666667,0,7415.33333333333,0,0,0,,3,7415.33333333333,0,4894,10601,5580,10556,4956,11071,7821,0.3325,0.48,0.2198,0.2066,0.0022,0,0.4603,0.1396,0.3314,0.0226,0.0461,0.4131,8235,6230,12000,6180,6500,0.4,0.039,0.115,0.074,0.003,-74.426028,41.438629,0,1,0,0,0,0,0,0,0,5383,"36071",0.467369632689976,0.174220468232924,0.305934102073955,0.025138229430022,0.027337567573123,0.147914192857193,0.368064379500212,0.31949740034662,0.218027371401605,0.4401,0.0459744893827664,1120,27371,0.182,30,47,1,36,0,0,0,0,0.027337567573123,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0,1,0,,725,0,0.07,0,0.666666666666667,1,0,0,0
"NY","11101","190628","36081",20,0.1,0.1,9113,79,0.10126582278481,0.139240506329114,19005.6075949367,10,0.4,0,24528.6,109,17549.0691983122,0.18348623853211,8344,14625,5218,8098,2582,9747,10287,0.3547,0.71,0.0401,0.1254,0.0893,0,0.0975,0.1719,0.4436,0.1759,0.1111,0.331,25259,5000,6600,4842,5500,0.461,0.037,0.116,0.069,-0.149,-73.935057,40.7445,0,1,0,0,0,0,0,0,0,6416,"36081",0.317272024729521,0.137326120556414,0.326893353941267,0.183964451313756,0.034544049459042,0.226148436522536,0.234118852459016,0.340965654554505,0.413932096532479,0.5452,0.0748225196714793,1271,30188,0.158,30,47,1,36,0,0,0,0,0.034544049459042,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.18348623853211,0.724770642201835,0.0917431192660551,,1856,0,0.34,0.119266055045872,0.128440366972477,1,0,0,0
"NY","11235","190619","36047",16,0.125,0.125,8345.0625,65,0.123076923076923,0.153846153846154,18137.1692307692,9,0.333333333333333,0,25156.4444444444,90,17212.8920584046,0.177777777777778,6790,13920,5252,8132,1613,10392,9798,0.4153,0.73,0.0502,0.1758,0.0419,0,0.281,0.3012,0.2178,0.1319,0.0680999999999999,0.2417,20637,5500,7793,5500,5500,0.44,0.043,0.189,0.067,-0.146,-73.935812,40.577222,0,1,0,0,0,0,0,0,0,5447,"36047",0.740530599467835,0.026125632597694,0.0839463661501539,0.13382375958679,0.0155736421975272,0.485857099071971,0.338729959132348,0.131822183098592,0.44410750489525,0.5271,0.0293140491809385,1161,26491,0.236,30,47,1,36,0,0,0,0,0.0155736421975272,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.177777777777778,0.722222222222222,0.1,,1625,0,0.32,0.133333333333333,0.144444444444444,1,0,0,0
"NY","11364","190673","36081",15,0.0666666666666667,0,6546.13333333333,74,0.108108108108108,0.135135135135135,18840.4054054054,9,0.222222222222222,0,24834.3333333333,98,16740.2906906907,0.153061224489796,6239,12857,5210,8090,2715,10773,9945,0.4614,0.63,0.0498,0.207,0.0553,0,0.1201,0.2354,0.3317,0.2214,0.0914,0.3042,20604,5500,9000,5500,5500,0.461,0.037,0.116,0.069,-0.149,-73.756656,40.755481,0,1,0,0,0,0,0,0,0,5380,"36081",0.378093793813843,0.0177115225042204,0.076625940656385,0.495350367678617,0.0322183753469346,0.377684843978346,0.310593455352191,0.122986191024166,0.452024251906904,0.4211,0.0243634186469627,1582,36794,0.166,30,47,1,36,0,0,0,0,0.0322183753469346,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.153061224489796,0.755102040816326,0.0918367346938776,,2131,0,0,0.102040816326531,0.112244897959184,1,0,0,0
"NY","11530","193478","36059",10,0.1,0,6258.2,35,0.171428571428571,0.171428571428571,20169.0285714286,3,0,0,15629,48,14018.7428571429,0.208333333333333,5003,11460,5880,11230,3376,8894,10637,0.4117,0.55,0.1454,0.2108,0.009,0,0.3394,0.2139,0.3087,0.0685,0.0695,0.3752,26621,6500,10750,6500,6120,0.318,0.035,0.058,0.082,-0.02,-73.595286,40.728872,0,1,0,0,0,0,0,0,0,5015,"36059",0.875867843561386,0.0156996825175313,0.0556815406621777,0.0343648606217074,0.0183860726371976,0.103237846416685,0.35028901734104,0.0976795887175212,0.639893991021689,0.4499,0.0190752186060869,2231,56037.9094448317,0.029,30,47,1,36,0,0,0,0,0.0183860726371976,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.208333333333333,0.729166666666667,0.0625,,1985,0,0,0.125,0.145833333333333,1,0,0,0
"NY","11768","420468","36103",4,0,0.25,10445.5,9,0.111111111111111,0.222222222222222,26146.6666666667,1,0,0,21798,14,19463.3888888889,0.285714285714286,15648,,,,8543,3372,7805.73844810187,0.499009160198487,0.78,0.4564,0,0,0,0.5974,0.1342,0.1693,0.0224,0.0767,0.2875,344,9580,10750,9500,12000,0.375,0.038,0.073,0.086,-0.035,-73.343689,40.877083,0,1,0,0,0,0,0,0,0,15734,"36103",0.918307635147687,0.011424856028237,0.0325097529258778,0.0274475199702768,0.0103102359279215,0.0855416806384068,0.246190858059342,0.0655804480651731,0.567468138220996,0.4425,0.0313341864779631,1670,46509,0.041,30,47,1,36,0,0,0,0,0.0103102359279215,315.82328649238,508.140505995879,26.3028894597809,121.460797574415,1,0.285714285714286,0.642857142857143,0.0714285714285714,,9,0,0,0.214285714285714,0.0714285714285714,1,0,0,0
